ECG Time [s],ECG [mV],PPG Time [s],PPG0,PPG1,PPG2,HRB Time [s],HRB Heartrate [bpm],HRB RR Interval [ms],Dosha,Peak Variability [bpm/s],Dosha Alignment,Synthetic Dosha
39.754075,0.012,41.347265,492.553,657.281,731.482,44.053668,78,942,Pitta,5.0,1,Pitta
40.161419,0.009,41.365028,508.942,611.706,433.011,44.056322,73,859,Pitta,5.0,1,Pitta
40.343389,0.549,41.407387,322.255,785.277,595.408,44.058599,75,905,Pitta,2.0,0,Unknown
40.422104,0.065,41.63179,444.568,579.477,552.886,44.091031,75,861,Pitta,0.0,0,Unknown
45.697177,-0.167,46.943129,348.774,423.21,495.565,44.192114,90,776,Vata,15.0,1,Vata
42.595984,0.326,43.618792,844.347,868.344,411.151,44.205013,66,1000,Kapha,24.0,0,Unknown
46.199613,0.066,47.180701,482.511,599.19,293.068,44.245565,91,790,Vata,25.0,1,Vata
46.258031,0.077,47.38191,544.443,611.211,365.782,44.273099,89,829,Vata,2.0,0,Unknown
46.276221,0.606,47.44339,636.661,628.781,627.515,44.275044,87,838,Vata,2.0,0,Unknown
40.537279,0.196,41.972055,525.643,468.197,308.994,44.301077,79,882,Pitta,8.0,1,Pitta
46.334686,-0.176,47.688573,518.146,658.318,303.538,44.323389,88,815,Vata,9.0,0,Unknown
40.545678,0.338,42.329401,358.492,559.511,766.386,44.335698,80,920,Pitta,8.0,1,Pitta
40.566302,-0.078,42.336918,526.634,789.632,339.164,44.377301,79,866,Pitta,1.0,0,Unknown
42.756084,0.298,43.906566,520.114,813.475,704.753,44.402157,67,911,Kapha,12.0,0,Unknown
46.507969,-0.075,47.792237,580.561,415.493,235.579,44.535191,88,761,Vata,21.0,1,Vata
40.598678,0.124,42.417379,726.588,648.181,644.109,44.569877,70,910,Pitta,18.0,0,Unknown
46.584778,0.76,47.845561,280.036,359.433,234.504,44.57289,90,822,Vata,20.0,1,Vata
42.849189,0.081,43.938046,540.108,822.213,583.916,44.658223,61,1018,Kapha,29.0,0,Unknown
40.703513,0.267,42.540091,590.661,635.988,692.503,44.691922,77,859,Pitta,16.0,0,Unknown
42.939759,0.298,44.001691,426.56,684.571,607.831,44.707965,62,1038,Kapha,15.0,0,Unknown
46.628815,0.014,47.853546,430.779,491.099,670.392,44.891035,94,825,Vata,32.0,1,Vata
46.792533,0.583,47.868819,204.666,385.586,453.46,44.901351,85,839,Vata,9.0,0,Pitta
40.70947,0.152,42.669605,339.465,420.341,697.644,44.90165,81,880,Pitta,4.0,0,Unknown
47.110558,0.086,47.926994,323.339,500.537,404.706,44.903061,95,759,Vata,14.0,0,Unknown
40.828768,0.023,42.772942,395.836,671.801,367.747,44.904381,72,909,Pitta,23.0,0,Unknown
47.377089,-0.081,48.035202,563.231,552.793,605.439,44.998668,88,845,Vata,16.0,1,Vata
47.494743,0.092,48.103685,695.905,544.203,617.913,45.056388,94,769,Vata,6.0,0,Unknown
43.116224,0.101,44.13856,797.791,591.182,816.02,45.068902,69,996,Kapha,25.0,0,Unknown
47.688678,0.667,48.340209,249.589,387.276,366.096,45.10482,97,788,Vata,28.0,1,Vata
40.83349,0.555,42.867581,537.272,675.136,523.785,45.216608,84,919,Pitta,13.0,1,Pitta
40.959156,0.632,42.921847,480.744,458.644,714.714,45.220831,82,866,Pitta,2.0,0,Unknown
43.235185,0.076,44.156124,608.528,867.279,554.92,45.262557,58,1046,Kapha,24.0,0,Unknown
43.414842,0.56,44.161042,514.558,616.059,871.524,45.329679,65,956,Kapha,7.0,0,Unknown
41.237734,0.132,42.922861,479.364,541.857,451.34,45.357951,75,899,Pitta,10.0,1,Pitta
43.46534,0.363,44.233661,515.895,669.41,489.817,45.388661,62,941,Kapha,13.0,0,Unknown
47.711172,0.827,48.393669,400.747,283.43,546.809,45.40381,88,809,Vata,26.0,1,Vata
43.999675,0.396,44.339524,850.7,623.057,731.361,45.471487,60,997,Kapha,28.0,0,Unknown
44.418782,0.241,44.496181,816.958,682.409,736.053,45.507345,59,930,Kapha,1.0,1,Kapha
47.74756,0.796,48.470757,600.035,415.265,585.561,45.522919,94,815,Vata,35.0,1,Vata
41.443579,0.597,42.937243,564.634,447.302,533.874,45.618699,72,886,Pitta,22.0,0,Unknown
44.599975,0.545,44.56929,676.765,635.253,526.098,45.633487,67,901,Kapha,5.0,0,Unknown
41.641045,0.247,42.944156,592.198,429.353,436.397,45.636395,84,931,Pitta,17.0,0,Unknown
47.897711,0.277,48.570964,302.018,271.297,527.325,45.65108,85,814,Vata,1.0,0,Unknown
44.612656,0.383,44.610152,708.055,423.984,562.375,45.666635,66,931,Kapha,19.0,0,Unknown
48.131819,0.602,48.889507,477.542,645.049,275.798,45.738157,93,873,Vata,27.0,1,Vata
41.711248,0.356,42.996378,698.431,312.948,531.776,45.816184,80,911,Pitta,13.0,1,Pitta
44.642967,0.462,44.676221,637.163,841.024,817.399,45.817915,61,1037,Kapha,19.0,0,Unknown
48.208856,0.046,48.949987,566.536,372.939,637.942,45.861203,88,879,Vata,27.0,1,Vata
48.220325,0.152,49.037866,507.993,277.23,469.547,45.866444,91,806,Vata,3.0,0,Unknown
41.891906,0.67,43.041765,470.483,442.606,743.919,45.878614,71,939,Pitta,20.0,0,Unknown
41.960368,0.575,43.090077,702.733,576.985,527.562,45.89273,84,929,Pitta,13.0,1,Pitta
48.410084,0.876,49.070053,294.012,212.724,341.236,45.990903,96,827,Vata,12.0,0,Unknown
44.662092,0.221,44.775294,595.833,622.197,780.903,46.151207,60,1004,Kapha,36.0,0,Unknown
42.025908,0.625,43.243507,469.306,300.801,577.956,46.17853,74,921,Pitta,14.0,1,Pitta
42.043531,0.023,43.332966,327.716,441.61,501.988,46.241518,83,937,Pitta,9.0,1,Pitta
42.338124,-0.037,43.344683,577.094,740.705,530.059,46.294184,70,926,Pitta,13.0,1,Pitta
42.420918,0.704,43.612614,593.951,596.824,307.587,46.306976,78,878,Pitta,8.0,1,Pitta
42.864846,0.249,43.647143,767.27,603.931,441.873,46.325371,80,881,Pitta,2.0,0,Unknown
44.804598,0.576,44.882084,857.738,694.472,564.548,46.32915,57,1035,Kapha,23.0,0,Unknown
48.446409,-0.184,49.078021,377.692,522.911,412.614,46.368574,98,778,Vata,41.0,1,Vata
42.893972,0.159,43.800103,663.031,501.682,518.291,46.519916,76,937,Pitta,22.0,0,Unknown
43.384298,0.552,44.209587,758.886,638.236,616.898,46.639951,72,929,Pitta,4.0,0,Unknown
43.566676,0.653,44.452156,754.174,394.966,525.026,46.676672,73,860,Pitta,1.0,0,Unknown
48.487223,-0.097,49.480858,591.896,518.451,218.786,46.681515,87,764,Vata,14.0,0,Unknown
43.727173,0.676,44.537925,602.287,709.373,468.909,46.740324,82,945,Pitta,5.0,1,Pitta
48.503841,0.049,49.549005,477.113,370.302,263.933,46.746155,94,761,Vata,12.0,0,Unknown
43.810407,0.184,44.796192,563.881,358.345,494.049,46.773172,75,855,Pitta,19.0,0,Unknown
45.179172,0.492,44.889708,462.806,469.594,666.978,46.776519,59,974,Kapha,16.0,0,Unknown
45.219968,0.512,45.144147,609.223,401.694,430.84,46.889415,63,1004,Kapha,4.0,1,Kapha
43.8146,0.667,44.837853,578.72,628.001,421.147,46.898127,72,884,Pitta,9.0,1,Pitta
45.642288,0.103,45.236261,572.281,522.645,504.373,46.904752,61,1047,Kapha,11.0,0,Unknown
48.561669,-0.168,49.733002,202.615,235.856,582.773,46.917599,96,850,Vata,35.0,1,Vata
43.829549,-0.063,44.921909,789.165,470.575,762.247,47.015034,81,882,Pitta,15.0,0,Unknown
48.606804,0.018,49.734928,580.495,404.814,200.006,47.024295,87,833,Vata,6.0,0,Unknown
48.767974,0.5,49.928051,217.656,355.609,408.283,47.025591,98,874,Vata,11.0,0,Unknown
43.852777,-0.055,44.972734,686.584,673.756,560.872,47.035715,76,867,Pitta,22.0,0,Unknown
45.767943,0.163,45.304092,649.075,752.293,642.91,47.066493,66,1047,Kapha,10.0,0,Unknown
43.893727,0.461,45.019847,353.133,574.882,306.705,47.140149,82,886,Pitta,16.0,0,Unknown
45.816629,0.171,45.653488,628.816,449.597,442.987,47.146929,58,1026,Kapha,24.0,0,Unknown
45.945799,0.163,45.704562,659.445,854.444,821.666,47.148028,61,908,Kapha,3.0,1,Kapha
43.943307,-0.043,45.035907,689.214,526.177,309.723,47.191553,75,862,Pitta,14.0,1,Pitta
46.105264,0.513,45.947058,469.959,507.511,759.003,47.217409,59,914,Kapha,16.0,0,Unknown
48.868109,0.306,50.2208,572.867,538.56,461.255,47.243222,92,852,Vata,33.0,1,Vata
46.279389,0.019,45.961554,656.571,502.297,871.817,47.271883,65,996,Kapha,27.0,0,Unknown
46.321907,0.046,46.108068,521.209,490.754,746.733,47.321186,67,1004,Kapha,2.0,1,Kapha
48.927686,0.871,50.286917,301.24,502.89,227.317,47.357571,92,773,Vata,25.0,1,Vata
44.155077,0.192,45.107675,385.269,384.711,786.481,47.36276,78,923,Pitta,14.0,1,Pitta
49.033332,0.781,50.650227,679.037,382.297,686.539,47.493492,95,898,Vata,17.0,1,Vata
44.380974,0.505,45.187131,523.675,618.411,410.725,47.543447,81,939,Pitta,14.0,1,Pitta
49.080886,0.21,50.672964,383.97,308.946,313.063,47.565487,96,887,Vata,15.0,1,Vata
46.372436,0.164,46.205342,492.166,406.991,870.201,47.708443,69,962,Kapha,27.0,0,Unknown
49.311604,0.111,50.686994,363.466,694.018,352.099,47.774487,85,859,Vata,16.0,1,Unknown
49.356034,0.256,50.951739,274.444,427.001,351.971,47.800884,94,827,Vata,9.0,0,Unknown
46.524571,0.12,46.349871,432.417,785.903,677.256,47.819259,56,920,Kapha,38.0,0,Unknown
46.881373,0.139,46.436168,781.326,837.517,700.109,47.893271,67,904,Kapha,11.0,0,Unknown
47.104312,0.479,46.468645,613.721,707.081,888.486,47.955958,60,1024,Kapha,7.0,0,Unknown
44.537612,0.204,45.223211,405.23,787.385,702.804,48.097169,84,930,Pitta,24.0,0,Unknown
49.587448,0.508,51.034904,352.802,544.137,315.208,48.168656,86,850,Vata,2.0,0,Unknown
49.724251,0.122,51.072415,638.325,270.276,200.737,48.180124,92,895,Vata,6.0,0,Unknown
49.946558,0.549,51.263106,698.167,442.795,564.672,48.21226,85,891,Vata,7.0,0,Pitta
50.11815,0.291,51.607344,384.155,213.768,683.423,48.228873,99,877,Vata,14.0,0,Unknown
50.158807,0.462,51.722559,424.305,452.728,312.147,48.264844,96,807,Vata,3.0,0,Unknown
50.692519,0.323,51.727657,561.035,682.009,531.524,48.269679,92,825,Vata,4.0,0,Unknown
50.953405,0.153,51.800019,643.098,392.103,570.948,48.305419,92,899,Vata,0.0,0,Unknown
47.139996,0.338,46.631155,713.322,494.1,721.065,48.338216,61,984,Kapha,31.0,0,Unknown
44.684204,0.062,45.41566,644.792,712.802,329.138,48.344814,74,913,Pitta,13.0,1,Pitta
51.0682,0.938,51.861495,496.522,219.498,624.213,48.399903,86,785,Vata,12.0,0,Unknown
45.127722,0.153,45.554339,738.655,330.004,760.581,48.476282,73,850,Pitta,13.0,1,Pitta
47.148509,0.003,46.843964,763.797,542.639,415.393,48.501881,62,1012,Kapha,11.0,0,Unknown
45.405485,0.312,45.619693,445.181,488.115,737.209,48.586224,72,912,Pitta,10.0,1,Pitta
47.240931,0.258,46.847129,739.658,637.963,761.901,48.604158,60,979,Kapha,12.0,0,Unknown
47.289587,0.245,46.943749,635.25,877.173,852.734,48.612351,62,1015,Kapha,2.0,1,Kapha
45.91163,0.328,45.83139,341.005,762.792,585.547,48.626195,79,938,Pitta,17.0,0,Unknown
47.296512,0.068,46.959094,593.949,523.676,797.79,48.661301,61,996,Kapha,18.0,0,Unknown
45.958294,0.605,45.886575,449.247,551.522,304.499,48.714547,70,883,Pitta,9.0,1,Pitta
47.391877,0.406,46.97605,587.98,765.823,691.917,48.734372,56,920,Kapha,14.0,0,Unknown
46.04993,0.575,45.952106,636.181,631.056,428.905,48.756758,72,859,Pitta,16.0,0,Unknown
46.135203,0.311,46.072582,464.38,756.3,503.411,48.788999,72,933,Pitta,0.0,0,Unknown
46.226833,0.661,46.474325,439.056,736.897,530.032,48.804414,76,856,Pitta,4.0,0,Unknown
47.517661,0.421,47.287136,720.024,619.724,735.652,48.843116,68,979,Kapha,8.0,0,Unknown
51.180567,0.716,52.02189,395.763,215.478,411.315,48.847541,88,771,Vata,20.0,1,Vata
48.021851,0.433,47.460244,647.397,548.924,895.096,48.88752,60,938,Kapha,28.0,0,Unknown
51.327635,-0.032,52.037652,406.311,393.993,351.465,48.896384,90,876,Vata,30.0,1,Vata
46.290724,0.003,46.613625,392.218,550.91,448.839,49.020029,76,905,Pitta,14.0,1,Pitta
48.182731,0.437,47.481163,824.566,627.958,445.331,49.049895,63,1020,Kapha,13.0,0,Unknown
48.184539,0.0,47.5474,837.351,435.603,733.622,49.051945,66,1023,Kapha,3.0,1,Kapha
46.360259,0.13,46.663049,548.758,518.823,316.474,49.05392,82,929,Pitta,16.0,0,Unknown
48.212507,0.572,47.630155,485.28,799.344,541.699,49.267418,60,1042,Kapha,22.0,0,Unknown
51.38939,0.842,52.075098,547.809,280.012,362.648,49.283302,96,829,Vata,36.0,1,Vata
46.668675,0.645,46.76191,437.974,469.846,595.064,49.292135,84,886,Pitta,12.0,1,Pitta
48.246555,0.489,48.003264,468.117,521.651,720.045,49.298796,58,905,Kapha,26.0,0,Unknown
51.504765,0.385,52.088535,201.609,211.676,556.311,49.309857,95,849,Vata,37.0,1,Vata
51.643835,0.873,52.096277,509.795,578.107,608.39,49.379028,93,845,Vata,2.0,0,Unknown
46.820872,0.24,47.056278,665.505,659.51,562.077,49.477581,81,878,Pitta,12.0,1,Pitta
51.786206,0.76,52.09635,377.747,429.262,290.807,49.484594,99,897,Vata,18.0,1,Vata
46.897953,0.783,47.111393,338.311,443.493,441.5,49.49023,70,861,Pitta,29.0,0,Unknown
51.970569,0.31,52.11739,597.099,344.622,385.471,49.52494,92,767,Vata,22.0,1,Vata
46.992927,0.32,47.179899,632.017,424.944,318.988,49.5275,72,866,Pitta,20.0,0,Unknown
47.105019,0.613,47.292056,418.78,478.125,797.297,49.604546,82,897,Pitta,10.0,1,Pitta
52.024339,-0.173,52.134299,246.495,650.042,650.97,49.713336,96,787,Vata,14.0,0,Unknown
48.255669,0.542,48.085009,715.2,762.706,703.812,49.733827,61,955,Kapha,35.0,0,Unknown
47.155517,0.262,47.335621,544.64,388.608,540.993,49.781741,77,933,Pitta,16.0,0,Unknown
47.264531,0.282,47.345767,443.045,647.56,678.002,49.846043,78,875,Pitta,1.0,0,Unknown
48.358208,0.009,48.252174,550.613,434.174,476.728,49.879444,57,948,Kapha,21.0,0,Unknown
48.489423,0.56,48.25922,409.285,877.549,503.373,49.898402,59,991,Kapha,2.0,1,Kapha
47.278208,0.245,47.519582,661.384,608.12,526.157,49.934346,76,932,Pitta,17.0,0,Unknown
48.538665,0.486,48.301062,844.321,496.507,710.815,49.96552,55,1028,Kapha,21.0,0,Unknown
52.115948,0.122,52.205932,494.101,258.069,603.347,49.969823,99,858,Vata,44.0,1,Vata
47.40089,0.547,47.650941,772.654,541.439,321.585,49.980373,76,861,Pitta,23.0,0,Unknown
48.618198,0.502,48.33485,513.45,841.371,464.115,49.983416,69,964,Kapha,7.0,0,Unknown
47.441466,0.393,47.739614,758.538,495.163,454.8,49.992581,81,870,Pitta,12.0,1,Pitta
47.484585,0.749,47.798692,591.713,754.531,460.055,50.014447,84,891,Pitta,3.0,0,Unknown
48.643828,0.056,48.542073,864.64,804.737,532.59,50.039446,64,927,Kapha,20.0,0,Unknown
47.583782,0.126,47.843661,531.305,314.562,719.176,50.065747,80,910,Pitta,16.0,0,Unknown
47.703481,-0.009,48.406414,709.15,684.554,627.115,50.146984,77,907,Pitta,3.0,0,Unknown
47.789063,0.254,48.551688,641.663,750.955,437.715,50.156129,75,903,Pitta,2.0,0,Unknown
52.287635,0.45,52.244994,440.486,677.959,692.429,50.167062,92,872,Vata,17.0,1,Vata
48.669756,0.443,48.580455,758.717,883.93,817.623,50.188391,57,999,Kapha,35.0,0,Unknown
48.761583,0.576,48.790929,781.327,638.945,563.546,50.21546,62,1047,Kapha,5.0,0,Unknown
52.640361,0.56,52.245207,521.163,356.983,577.124,50.227178,91,893,Vata,29.0,1,Vata
52.642384,0.109,52.258147,232.427,644.202,396.598,50.242025,98,898,Vata,7.0,0,Unknown
47.790511,0.455,48.88762,391.782,523.177,783.87,50.272396,80,883,Pitta,18.0,0,Unknown
52.648321,-0.033,52.292208,489.992,501.471,495.319,50.274502,97,853,Vata,17.0,1,Vata
53.225185,0.802,52.307014,480.742,613.354,530.507,50.289298,93,889,Vata,4.0,0,Unknown
49.294662,0.407,48.829748,500.731,763.699,644.03,50.300269,63,971,Kapha,30.0,0,Unknown
53.232765,0.981,52.310612,480.33,692.007,239.228,50.30951,99,893,Vata,36.0,1,Vata
49.518504,0.342,48.910814,517.097,585.355,870.57,50.347296,63,964,Kapha,36.0,0,Unknown
49.629489,0.567,49.035556,660.634,492.184,513.575,50.374002,69,950,Kapha,6.0,0,Unknown
53.262251,0.431,52.37675,501.744,344.203,472.248,50.388096,86,830,Vata,17.0,1,Vata
49.692765,0.266,49.192089,486.05,621.538,594.813,50.432153,64,948,Kapha,22.0,0,Unknown
48.101058,0.675,48.965541,710.46,575.345,460.771,50.436217,72,856,Pitta,8.0,1,Pitta
48.194694,0.212,49.013417,514.442,772.232,799.117,50.437959,84,884,Pitta,12.0,1,Pitta
48.225314,0.488,49.031463,394.493,406.139,798.082,50.480383,70,864,Pitta,14.0,1,Pitta
48.463069,0.215,49.232679,440.899,560.067,395.605,50.509522,76,914,Pitta,6.0,1,Pitta
48.503693,0.455,49.235507,433.764,537.361,456.371,50.54228,70,939,Pitta,6.0,1,Pitta
48.628093,0.696,49.268545,559.603,429.196,543.022,50.577,70,948,Pitta,0.0,0,Unknown
53.400321,0.006,52.405394,538.234,680.568,554.66,50.59957,87,836,Vata,17.0,1,Vata
53.415827,0.127,52.420627,602.494,394.741,283.661,50.692281,94,891,Vata,7.0,0,Unknown
48.724657,0.108,49.305145,417.185,709.297,632.05,50.733072,78,874,Pitta,16.0,0,Unknown
48.743443,0.264,49.362175,361.783,749.8,564.024,50.757915,82,908,Pitta,4.0,0,Unknown
48.946164,0.794,49.418736,361.845,690.966,784.721,50.85842,79,928,Pitta,3.0,0,Unknown
49.702689,0.36,49.217578,552.716,482.875,703.229,50.915259,56,973,Kapha,23.0,0,Unknown
48.964743,0.682,49.424783,591.638,397.679,661.995,50.996249,76,935,Pitta,20.0,0,Unknown
49.176573,0.408,49.502119,667.38,343.374,406.022,51.010317,82,855,Pitta,6.0,1,Pitta
49.711816,0.286,49.261917,560.731,891.022,777.669,51.086322,58,911,Kapha,24.0,0,Unknown
49.233128,0.365,50.246976,460.767,602.722,352.549,51.23196,80,901,Pitta,22.0,0,Unknown
49.340347,0.156,50.303978,317.325,328.547,644.201,51.255484,82,928,Pitta,2.0,0,Unknown
49.801961,0.56,49.373284,479.815,448.123,850.827,51.27391,59,1003,Kapha,23.0,0,Unknown
50.486386,0.046,49.48339,502.591,694.606,857.736,51.289203,69,980,Kapha,10.0,0,Unknown
53.468587,-0.178,52.4821,334.91,392.756,590.316,51.298441,92,810,Vata,23.0,1,Vata
49.491226,0.365,50.367194,363.612,636.413,379.226,51.335334,73,937,Pitta,19.0,0,Unknown
49.512682,0.663,50.687855,757.347,565.212,693.838,51.33862,75,870,Pitta,2.0,0,Unknown
50.713533,0.301,49.603659,794.276,713.232,788.32,51.376059,57,1026,Kapha,18.0,0,Unknown
49.649924,0.517,50.700734,546.772,631.393,455.518,51.39674,70,920,Pitta,13.0,1,Pitta
50.771632,0.412,49.720029,483.598,669.04,514.165,51.455261,67,913,Kapha,3.0,1,Kapha
50.837805,0.475,49.815012,414.229,731.093,412.405,51.477447,65,933,Kapha,2.0,1,Kapha
50.841303,0.35,49.966744,714.677,458.09,591.887,51.479713,55,947,Kapha,10.0,0,Unknown
53.522793,0.897,52.647652,612.525,370.194,491.886,51.481396,98,795,Vata,43.0,1,Vata
50.905064,0.545,50.129169,887.992,677.509,470.774,51.501363,60,960,Kapha,38.0,0,Unknown
49.892447,0.161,50.99679,526.786,595.085,463.447,51.508215,76,942,Pitta,16.0,0,Unknown
49.945031,0.081,51.030254,319.025,511.351,305.399,51.524544,81,945,Pitta,5.0,1,Pitta
53.55354,-0.059,52.710934,449.128,470.704,676.111,51.525857,90,781,Vata,9.0,0,Unknown
53.689641,0.492,52.717799,238.529,277.073,221.211,51.529006,94,764,Vata,4.0,0,Unknown
51.146333,0.565,50.134243,565.607,543.606,755.194,51.550932,68,934,Kapha,26.0,0,Unknown
49.992261,0.139,51.10742,664.319,400.439,650.506,51.648652,84,881,Pitta,16.0,0,Unknown
51.152324,0.039,50.605668,459.328,870.088,730.565,51.655829,69,1018,Kapha,15.0,0,Unknown
51.277048,0.241,50.652575,685.194,781.036,421.986,51.70643,64,964,Kapha,5.0,0,Unknown
51.465933,0.014,50.68255,853.177,886.257,818.297,51.760444,56,958,Kapha,8.0,0,Unknown
53.731394,0.129,52.747098,229.275,476.856,332.663,51.77981,93,793,Vata,37.0,1,Vata
50.122352,0.053,51.110756,564.034,452.851,356.635,51.837289,75,902,Pitta,18.0,0,Unknown
53.765478,0.465,52.852246,367.119,470.852,500.777,51.865995,94,894,Vata,19.0,1,Vata
51.502403,0.198,50.779081,792.031,418.778,524.372,51.879547,63,935,Kapha,31.0,0,Unknown
53.826616,0.582,53.027153,592.448,580.951,348.28,51.965738,88,803,Vata,25.0,1,Vata
50.234233,-0.014,51.410121,401.04,562.25,686.44,52.0248,73,908,Pitta,15.0,0,Unknown
50.625303,0.277,51.492407,355.037,625.934,545.934,52.058497,76,918,Pitta,3.0,0,Unknown
51.199753,0.002,51.499826,491.694,689.742,692.14,52.108569,72,911,Pitta,4.0,0,Unknown
51.520323,0.322,50.79207,711.258,542.567,616.114,52.160406,55,1046,Kapha,17.0,0,Unknown
51.663776,0.546,50.793047,557.528,497.711,733.967,52.186114,65,941,Kapha,10.0,0,Unknown
53.832945,0.796,53.158665,553.84,616.825,557.212,52.231618,92,793,Vata,27.0,1,Vata
51.673934,0.508,51.113279,670.94,405.577,614.709,52.297011,63,968,Kapha,29.0,0,Unknown
51.288347,0.055,51.732685,718.581,683.585,591.963,52.329669,70,853,Pitta,7.0,1,Pitta
51.740095,0.076,51.260759,445.622,521.163,620.644,52.36778,61,1046,Kapha,9.0,0,Unknown
51.580775,0.393,51.818463,732.647,786.344,341.217,52.493834,73,935,Pitta,12.0,1,Pitta
51.74979,0.048,51.934273,601.423,442.921,682.826,52.499261,72,867,Pitta,1.0,0,Unknown
53.913251,0.048,53.324885,594.307,420.221,579.503,52.579166,94,847,Vata,22.0,1,Vata
54.025083,-0.187,53.645952,458.635,351.167,251.258,52.641027,87,754,Vata,7.0,0,Unknown
54.069481,-0.036,53.688999,420.099,329.667,456.927,52.648203,87,858,Vata,0.0,0,Unknown
51.808794,-0.043,51.971023,663.768,335.555,334.9,52.662778,70,948,Pitta,17.0,0,Unknown
54.153174,0.88,54.042112,273.726,297.312,454.445,52.751146,92,776,Vata,22.0,1,Vata
51.746048,0.056,51.377108,739.473,739.388,432.814,52.783232,65,1006,Kapha,27.0,0,Unknown
51.809077,0.186,51.973622,357.578,472.828,539.351,52.852885,71,930,Pitta,6.0,1,Pitta
54.321039,0.849,54.541951,364.096,228.824,384.64,52.85838,89,865,Vata,18.0,1,Vata
51.977546,0.098,51.973972,594.063,671.647,386.175,52.860245,80,905,Pitta,9.0,1,Pitta
51.853836,0.354,51.566075,762.548,515.544,600.722,52.87184,67,938,Kapha,13.0,0,Unknown
54.322919,0.517,54.741801,417.01,371.224,666.462,52.901437,87,836,Vata,20.0,1,Vata
52.090158,0.364,52.030641,633.483,519.056,676.168,52.948212,74,873,Pitta,13.0,1,Pitta
54.381263,0.521,54.929298,244.3,335.124,613.753,52.953593,94,853,Vata,20.0,1,Vata
52.19627,-0.008,52.161138,400.356,708.894,755.796,52.966902,84,915,Pitta,10.0,1,Pitta
54.453988,0.598,55.250871,310.306,683.209,548.605,52.974889,95,872,Vata,11.0,0,Unknown
54.495953,0.01,55.463772,499.113,478.854,557.163,52.979629,85,828,Vata,10.0,0,Pitta
51.943634,0.319,51.579933,882.516,654.502,782.424,53.002098,64,968,Kapha,21.0,0,Unknown
52.275098,0.577,52.176987,740.077,574.663,577.063,53.024003,77,862,Pitta,13.0,1,Pitta
52.278915,0.716,52.180879,397.498,764.896,563.574,53.025721,70,911,Pitta,7.0,1,Pitta
52.016463,0.16,51.614869,530.199,843.909,857.588,53.069792,56,911,Kapha,14.0,0,Unknown
52.395261,0.54,51.834199,409.228,746.879,606.749,53.080943,68,982,Kapha,12.0,0,Unknown
54.559224,0.897,55.514899,567.832,373.639,430.858,53.165606,99,792,Vata,31.0,1,Vata
52.359304,0.569,52.295153,456.739,773.932,681.982,53.182119,73,903,Pitta,26.0,0,Unknown
52.413335,0.556,52.276311,672.804,597.315,611.793,53.193847,60,935,Kapha,13.0,0,Unknown
52.432497,0.38,52.351197,610.278,334.652,302.539,53.196929,83,864,Pitta,23.0,0,Unknown
52.726155,0.675,52.44082,619.175,528.207,758.879,53.216527,73,918,Pitta,10.0,1,Pitta
53.013884,0.525,52.661531,649.692,604.845,398.724,53.2565,74,852,Pitta,1.0,0,Unknown
53.15484,-0.091,52.759468,356.006,427.936,792.059,53.272376,76,886,Pitta,2.0,0,Unknown
54.794433,0.303,55.665137,699.174,490.234,660.497,53.287091,87,846,Vata,11.0,0,Unknown
53.177293,0.255,52.956927,724.732,503.538,668.127,53.292552,82,886,Pitta,5.0,1,Pitta
54.891863,0.26,55.856922,666.557,269.598,547.298,53.347675,96,780,Vata,14.0,0,Unknown
52.414518,0.242,52.332272,753.395,586.234,751.314,53.381624,62,1025,Kapha,34.0,0,Unknown
52.649355,0.534,52.418029,795.204,627.868,871.386,53.397952,69,962,Kapha,7.0,0,Unknown
55.312454,0.423,55.921686,521.283,422.022,564.491,53.424571,93,848,Vata,24.0,1,Vata
53.408283,0.666,53.340731,566.424,638.841,687.126,53.428174,81,852,Pitta,12.0,1,Pitta
55.481617,-0.144,56.032501,410.624,513.117,630.845,53.451332,89,766,Vata,8.0,0,Unknown
53.618115,0.211,53.426457,535.661,413.367,628.101,53.55668,77,912,Pitta,12.0,1,Pitta
53.703917,-0.068,53.586824,790.549,600.991,535.832,53.63836,84,884,Pitta,7.0,1,Pitta
52.686912,0.23,52.543022,496.869,488.521,533.53,53.672331,56,975,Kapha,28.0,0,Unknown
54.165827,0.572,53.704594,670.189,648.724,585.814,53.692152,75,901,Pitta,19.0,0,Unknown
55.699114,0.0,56.172735,518.089,444.449,337.036,53.720765,96,832,Vata,21.0,1,Vata
54.193418,0.622,53.743581,359.003,345.248,323.201,53.738649,70,936,Pitta,26.0,0,Unknown
55.781859,0.686,56.196342,592.826,400.889,603.535,53.740487,94,859,Vata,24.0,1,Vata
54.194886,0.045,53.964751,678.27,548.765,611.98,53.747572,76,877,Pitta,18.0,0,Unknown
52.825314,0.442,52.578838,530.876,717.0,620.072,53.761702,69,981,Kapha,7.0,0,Unknown
55.84544,-0.101,56.233709,259.168,696.924,297.62,53.875151,99,781,Vata,30.0,1,Vata
52.911288,0.286,52.585257,656.295,582.076,797.987,53.985577,59,950,Kapha,40.0,0,Unknown
56.169286,0.524,56.344062,404.952,640.157,372.671,54.057654,86,890,Vata,27.0,1,Vata
53.000982,0.074,52.595887,565.3,826.183,704.847,54.073441,67,942,Kapha,19.0,0,Unknown
